label,uri,page_id,node_id,resource_pk,resource_id,preferred_canonical_for_page,gbif_id,gbif_rel_method,gbif_uri,gbif_can_name,gbif_vern_name
Picoides,http://eol.org/pages/14212,14212,,,,,2477732.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2477732,Picoides,
Coturnix,http://eol.org/pages/14299,14299,,,,,2474126.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2474126,Coturnix,Asian Quails
Ursus,http://eol.org/pages/14349,14349,,,,,2433406.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2433406,Ursus,bears
Turdus,http://eol.org/pages/14395,14395,,,,,2490714.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2490714,Turdus,Robins
Amazona,http://eol.org/pages/14403,14403,,,,,2479603.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2479603,Amazona,Amazon Parrots
Megascops,http://eol.org/pages/14441,14441,,,,,2497318.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2497318,Megascops,
Strix,http://eol.org/pages/14452,14452,,,,,2497486.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2497486,Strix,Earless Owls
Canis,http://eol.org/pages/14460,14460,63128210.0,5219142,767.0,Canis,5219142.0,EOL-GBIF-names,https://www.gbif.org/species/5219142,Canis,canine
Canis,http://eol.org/pages/14460,14460,62691565.0,Canis,767.0,Canis,,,,,
Talpa,http://eol.org/pages/14481,14481,62134254.0,2436127,767.0,Talpa,2436127.0,EOL-GBIF-names,https://www.gbif.org/species/2436127,Talpa,
Talpa,http://eol.org/pages/14481,14481,62134253.0,Talpa,767.0,Talpa,,,,,
Antilocapra,http://eol.org/pages/14483,14483,62137700.0,2440901,767.0,Antilocapra,2440901.0,EOL-GBIF-names,https://www.gbif.org/species/2440901,Antilocapra,pronghorn
Antilocapra,http://eol.org/pages/14483,14483,62137699.0,Antilocapra,767.0,Antilocapra,,,,,
Bubo,http://eol.org/pages/14511,14511,,,,,5959091.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/5959091,Bubo,Horned Owls
Erinaceus,http://eol.org/pages/14833,14833,63128447.0,Erinaceus,767.0,Erinaceus,,,,,
Erinaceus,http://eol.org/pages/14833,14833,62392671.0,Erinaceus,767.0,Erinaceus,,,,,
Erinaceus,http://eol.org/pages/14833,14833,63848593.0,8216553,767.0,Erinaceus,8216553.0,EOL-GBIF-names,https://www.gbif.org/species/8216553,Erinaceus,
Porzana,http://eol.org/pages/14973,14973,,,,,2474604.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2474604,Porzana,Soras
Acipenser,http://eol.org/pages/15048,15048,,,,,2340025.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2340025,Acipenser,greater sturgeons
Papio,http://eol.org/pages/15084,15084,63128419.0,Papio,767.0,Papio,,,,,
Papio,http://eol.org/pages/15084,15084,63128420.0,5219585,767.0,Papio,5219585.0,EOL-GBIF-names,https://www.gbif.org/species/5219585,Papio,baboon
Spermophilus,http://eol.org/pages/15104,15104,62134889.0,Spermophilus,767.0,Spermophilus,,,,,
Spermophilus,http://eol.org/pages/15104,15104,62134890.0,2437289,767.0,Spermophilus,2437289.0,EOL-GBIF-names,https://www.gbif.org/species/2437289,Spermophilus,Ground Squirrels
Piranga,http://eol.org/pages/15192,15192,62152992.0,2488483,767.0,Piranga,2488483.0,EOL-GBIF-names,https://www.gbif.org/species/2488483,Piranga,Northern Tanagers
Piranga,http://eol.org/pages/15192,15192,62152991.0,Piranga,767.0,Piranga,,,,,
Bufo,http://eol.org/pages/15219,15219,62328760.0,Phryne,767.0,Bufo,,,,,
Bufo,http://eol.org/pages/15219,15219,63321190.0,Phryne,767.0,Bufo,,,,,
Bufo,http://eol.org/pages/15219,15219,62126441.0,Torrentophryne,767.0,Bufo,,,,,
Bufo,http://eol.org/pages/15219,15219,62126778.0,Bufo,767.0,Bufo,,,,,
Bufo,http://eol.org/pages/15219,15219,62328761.0,3047749,767.0,Bufo,3047749.0,EOL-GBIF-names,https://www.gbif.org/species/3047749,Phryne,
Bufo,http://eol.org/pages/15219,15219,63652224.0,7580221,767.0,Bufo,7580221.0,EOL-GBIF-names,https://www.gbif.org/species/7580221,Bufo,
Bufo,http://eol.org/pages/15219,15219,62407660.0,Phryne,767.0,Bufo,,,,,
Bufo,http://eol.org/pages/15219,15219,63534738.0,Bufo,767.0,Bufo,,,,,
Bufo,http://eol.org/pages/15219,15219,62904039.0,Platosphus,767.0,Bufo,,,,,
Bufo,http://eol.org/pages/15219,15219,62904697.0,Bufavus,767.0,Bufo,,,,,
Bufo,http://eol.org/pages/15219,15219,62904999.0,Pegaeus,767.0,Bufo,,,,,
Bufo,http://eol.org/pages/15219,15219,63321191.0,6007593,767.0,Bufo,6007593.0,EOL-GBIF-names,https://www.gbif.org/species/6007593,Phryne,
Alosa,http://eol.org/pages/15579,15579,,,,,2412615.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2412615,Alosa,river herrings
Equus,http://eol.org/pages/15580,15580,64004386.0,8652950,767.0,Equus,8652950.0,EOL-GBIF-names,https://www.gbif.org/species/8652950,Equus,Horses
Equus,http://eol.org/pages/15580,15580,62137682.0,Equus,767.0,Equus,,,,,
Gazella,http://eol.org/pages/15584,15584,62137842.0,Gazella,767.0,Gazella,,,,,
Gazella,http://eol.org/pages/15584,15584,62137843.0,2441075,767.0,Gazella,2441075.0,EOL-GBIF-names,https://www.gbif.org/species/2441075,Gazella,gazelle
Lagenorhynchus,http://eol.org/pages/15591,15591,,,,,2440608.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2440608,Lagenorhynchus,white-beaked dolphins
Tursiops,http://eol.org/pages/15602,15602,,,,,2440446.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2440446,Tursiops,bottlenose dolphins
Orthogeomys,http://eol.org/pages/15605,15605,62136753.0,Orthogeomys,767.0,Orthogeomys,,,,,
Orthogeomys,http://eol.org/pages/15605,15605,62136754.0,2439401,767.0,Orthogeomys,2439401.0,EOL-GBIF-names,https://www.gbif.org/species/2439401,Orthogeomys,Giant Pocket Gophers
Capreolus,http://eol.org/pages/15610,15610,62137711.0,Capreolus,767.0,Capreolus,,,,,
Capreolus,http://eol.org/pages/15610,15610,62137712.0,2440927,767.0,Capreolus,2440927.0,EOL-GBIF-names,https://www.gbif.org/species/2440927,Capreolus,roe
Mazama,http://eol.org/pages/15613,15613,62137710.0,2440920,767.0,Mazama,2440920.0,EOL-GBIF-names,https://www.gbif.org/species/2440920,Mazama,brocket deer
Mazama,http://eol.org/pages/15613,15613,62137709.0,Mazama,767.0,Mazama,,,,,
Mazama,http://eol.org/pages/15613,15613,62395612.0,Mazama,767.0,Mazama,,,,,
Rana,http://eol.org/pages/15744,15744,64378460.0,Laurasiarana,767.0,Rana,,,,,
Rana,http://eol.org/pages/15744,15744,64413571.0,Liuhurana,767.0,Rana,,,,,
Rana,http://eol.org/pages/15744,15744,62904135.0,Aurorana,767.0,Rana,,,,,
Rana,http://eol.org/pages/15744,15744,62904087.0,Crotaphitis,767.0,Rana,,,,,
Rana,http://eol.org/pages/15744,15744,62126501.0,2422253,767.0,Rana,2422253.0,EOL-GBIF-names,https://www.gbif.org/species/2422253,Rana,Brown Frogs
Rana,http://eol.org/pages/15744,15744,62126500.0,Rana,767.0,Rana,,,,,
Rana,http://eol.org/pages/15744,15744,62904542.0,Amerana,767.0,Rana,,,,,
Dromaius,http://eol.org/pages/15824,15824,,,,,2495131.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2495131,Dromaius,emu
Passerella,http://eol.org/pages/15833,15833,,,,,2491871.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2491871,Passerella,Fox Sparrows
junco,http://eol.org/pages/15837,15837,62154756.0,2492009,767.0,Junco,2492009.0,EOL-GBIF-names,https://www.gbif.org/species/2492009,Junco,Juncos
junco,http://eol.org/pages/15837,15837,62154755.0,Junco,767.0,Junco,,,,,
Melospiza,http://eol.org/pages/15838,15838,,,,,2492191.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2492191,Melospiza,Song Sparrows
Lampropeltis,http://eol.org/pages/17021,17021,62412607.0,Lampropeltis,767.0,Lampropeltis,9391215.0,EOL-pref-page-GBIF-exact-search,https://www.gbif.org/species/9391215,Lampropeltis,Kingsnakes
Lampropeltis,http://eol.org/pages/17021,17021,63129757.0,Lampropeltis,767.0,Lampropeltis,9391215.0,EOL-pref-page-GBIF-exact-search,https://www.gbif.org/species/9391215,Lampropeltis,Kingsnakes
Salmo,http://eol.org/pages/17448,17448,,,,,2347608.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2347608,Salmo,Atlantic salmon
Trachinocephalus,http://eol.org/pages/17505,17505,,,,,2401179.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2401179,Trachinocephalus,
Cynoscion,http://eol.org/pages/17539,17539,,,,,2399982.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2399982,Cynoscion,sea trout
Catostomus,http://eol.org/pages/17803,17803,62102480.0,2359013,767.0,Catostomus,2359013.0,EOL-GBIF-names,https://www.gbif.org/species/2359013,Catostomus,common suckers
Catostomus,http://eol.org/pages/17803,17803,62102479.0,Catostomus,767.0,Catostomus,,,,,
Anas,http://eol.org/pages/17930,17930,,,,,2498056.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2498056,Anas,Dabbling Ducks
Anser,http://eol.org/pages/18015,18015,,,,,2498016.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2498016,Anser,Bean Geese
Chilomycterus,http://eol.org/pages/18092,18092,,,,,2406482.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2406482,Chilomycterus,burrfishes
Leptotila,http://eol.org/pages/18480,18480,,,,,2496059.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2496059,Leptotila,White-tipped Doves
Chaetura,http://eol.org/pages/18488,18488,,,,,2477150.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2477150,Chaetura,Stiff-tailed Swifts
Aratinga,http://eol.org/pages/18513,18513,,,,,2479088.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2479088,Aratinga,Parakeets
Meleagris,http://eol.org/pages/18523,18523,,,,,2473548.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2473548,Meleagris,Turkeys
Zenaida,http://eol.org/pages/18574,18574,,,,,2495346.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2495346,Zenaida,Zenaida Doves
Columbina,http://eol.org/pages/18575,18575,,,,,2495852.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2495852,Columbina,Ground-Doves
Procyon,http://eol.org/pages/18666,18666,62133327.0,Procyon,767.0,Procyon,,,,,
Procyon,http://eol.org/pages/18666,18666,62133328.0,2433592,767.0,Procyon,2433592.0,EOL-GBIF-names,https://www.gbif.org/species/2433592,Procyon,raccoon
Calidris,http://eol.org/pages/18677,18677,,,,,2481739.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2481739,Calidris,Stints
lynx,http://eol.org/pages/18767,18767,62133651.0,2435239,767.0,Lynx,2435239.0,EOL-GBIF-names,https://www.gbif.org/species/2435239,Lynx,bobcats
lynx,http://eol.org/pages/18767,18767,62133650.0,Lynx,767.0,Lynx,,,,,
Colaptes,http://eol.org/pages/18843,18843,,,,,2478232.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2478232,Colaptes,
Buteogallus,http://eol.org/pages/18891,18891,,,,,2480650.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2480650,Buteogallus,Black-Hawks
Accipiter,http://eol.org/pages/18924,18924,,,,,9405810.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/9405810,Accipiter,Bird Hawks
Penelope,http://eol.org/pages/18947,18947,,,,,2482191.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2482191,Penelope,
Vulpes,http://eol.org/pages/19076,19076,,,,,5219234.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/5219234,Vulpes,fox
Columba,http://eol.org/pages/19149,19149,,,,,2495404.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2495404,Columba,Pigeons
Falco Linnaeus 1758,http://eol.org/pages/19166,19166,,,,,2480996.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2480996,Falco,Falcons
Glaucidium,http://eol.org/pages/19415,19415,62392240.0,Glaucidium,767.0,Glaucidium,2497151.0,EOL-pref-page-GBIF-search-w-alts,https://www.gbif.org/species/2497151,Glaucidium,Pygmy-Owls
Phalacrocorax,http://eol.org/pages/19421,19421,,,,,2481854.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2481854,Phalacrocorax,Cormorants
Sceloporus,http://eol.org/pages/19576,19576,62140628.0,2451143,767.0,Sceloporus,2451143.0,EOL-GBIF-names,https://www.gbif.org/species/2451143,Sceloporus,Spiny Lizards
Sceloporus,http://eol.org/pages/19576,19576,62140627.0,Sceloporus,767.0,Sceloporus,,,,,
Cardinalis,http://eol.org/pages/19590,19590,62396429.0,3241527,767.0,Cardinalis,3241527.0,EOL-GBIF-names,https://www.gbif.org/species/3241527,Cardinalis,Cardinals
Cardinalis,http://eol.org/pages/19590,19590,62390696.0,Cardinalis,767.0,Cardinalis,,,,,
Cardinalis,http://eol.org/pages/19590,19590,62154005.0,Cardinalis,767.0,Cardinalis,,,,,
Chelonia,http://eol.org/pages/19671,19671,,,,,2441864.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2441864,Chelonia,Green Sea Turtles
Puffinus,http://eol.org/pages/19697,19697,,,,,5229335.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/5229335,Puffinus,shearwater
Megaceryle,http://eol.org/pages/19799,19799,,,,,2475462.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2475462,Megaceryle,
Ardea,http://eol.org/pages/19862,19862,,,,,2480922.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2480922,Ardea,Great Herons
Egretta,http://eol.org/pages/19868,19868,,,,,2480872.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2480872,Egretta,Plumed Egrets
Sula,http://eol.org/pages/19876,19876,,,,,2480966.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2480966,Sula,Boobies
Rallus,http://eol.org/pages/19907,19907,,,,,2474794.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2474794,Rallus,Greater Rails
Otus,http://eol.org/pages/19927,19927,,,,,2497654.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2497654,Otus,Scops-Owls
Pluvialis,http://eol.org/pages/19929,19929,,,,,2480326.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2480326,Pluvialis,Golden-Plovers
Larus Linnaeus 1758,http://eol.org/pages/19933,19933,,,,,2481126.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2481126,Larus,Gulls
Limnodromus,http://eol.org/pages/19937,19937,,,,,2481669.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2481669,Limnodromus,Dowitchers
Charadrius,http://eol.org/pages/19938,19938,,,,,2480277.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2480277,Charadrius,Ringed Plovers
Aegolius,http://eol.org/pages/20101,20101,,,,,8095667.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/8095667,Aegolius,Saw-whet Owls
Tringa,http://eol.org/pages/20107,20107,,,,,2481709.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2481709,Tringa,Redshanks
Tadorna,http://eol.org/pages/20141,20141,,,,,7485221.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/7485221,Tadorna,
Cygnus,http://eol.org/pages/20156,20156,,,,,2498334.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2498334,Cygnus,Swans
Alca,http://eol.org/pages/20168,20168,,,,,2481308.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2481308,Alca,Razorbills
Buteo,http://eol.org/pages/20182,20182,,,,,2480517.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2480517,Buteo,Buteonine Hawks
Urocyon,http://eol.org/pages/20188,20188,62133490.0,2434558,767.0,Urocyon,2434558.0,EOL-GBIF-names,https://www.gbif.org/species/2434558,Urocyon,gray fox
Urocyon,http://eol.org/pages/20188,20188,62133489.0,Urocyon,767.0,Urocyon,,,,,
Felis,http://eol.org/pages/20189,20189,62133618.0,Felis,767.0,Felis,,,,,
Felis,http://eol.org/pages/20189,20189,62133619.0,2435022,767.0,Felis,2435022.0,EOL-GBIF-names,https://www.gbif.org/species/2435022,Felis,cat
Alle,http://eol.org/pages/20223,20223,,,,,2481298.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2481298,Alle,Dovekies
Uria,http://eol.org/pages/20224,20224,,,,,2481338.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2481338,Uria,Murres
Pandion,http://eol.org/pages/20229,20229,,,,,2480725.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2480725,Pandion,Ospreys
Circus,http://eol.org/pages/20285,20285,,,,,2480481.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2480481,Circus,Harriers
Aquila,http://eol.org/pages/20307,20307,,,,,2480498.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2480498,Aquila,Golden Eagles
Oceanodroma,http://eol.org/pages/20434,20434,,,,,2481998.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2481998,Oceanodroma,Dark Storm Petrels
Gavia,http://eol.org/pages/20444,20444,,,,,2481954.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2481954,Gavia,Loons
Ciconia Brisson 1760,http://eol.org/pages/20481,20481,,,,,2481908.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2481908,Ciconia,
Dendroica,http://eol.org/pages/23206,23206,,,,,2489880.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2489880,Dendroica,Northern Warblers
Agelaius,http://eol.org/pages/23263,23263,,,,,2484444.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2484444,Agelaius,Red-winged Blackbirds
Clarias,http://eol.org/pages/23806,23806,62095139.0,Clarias,767.0,Clarias,,,,,
Clarias,http://eol.org/pages/23806,23806,63122899.0,5202658,767.0,Clarias,5202658.0,EOL-GBIF-names,https://www.gbif.org/species/5202658,Clarias,catfish
Sebastes,http://eol.org/pages/23853,23853,,,,,2333712.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2333712,Sebastes,rockcod
Japonoconger proriger,http://eol.org/pages/23898,23898,,,,,7619612.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/7619612,Japonoconger proriger,
Paralichthys,http://eol.org/pages/23911,23911,,,,,2408863.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2408863,Paralichthys,Summer flounders
Peprilus,http://eol.org/pages/23912,23912,,,,,2397702.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2397702,Peprilus,harvestfishes
Myliobatis,http://eol.org/pages/23943,23943,,,,,2419290.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2419290,Myliobatis,bullnose rays
Scarus,http://eol.org/pages/23946,23946,,,,,2371535.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2371535,Scarus,parrotfishes
Megalops,http://eol.org/pages/23987,23987,,,,,2346650.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2346650,Megalops,tarpons
Perca,http://eol.org/pages/24007,24007,,,,,2334781.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2334781,Perca,perch
Lutjanus,http://eol.org/pages/24008,24008,,,,,2356953.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2356953,Lutjanus,common snappers
Caranx,http://eol.org/pages/24016,24016,,,,,2390749.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2390749,Caranx,bigeye jacks
Peristedion,http://eol.org/pages/24025,24025,,,,,2334959.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2334959,Peristedion,
Channa,http://eol.org/pages/24032,24032,62113057.0,Channa,767.0,Channa,,,,,
Channa,http://eol.org/pages/24032,24032,62113058.0,2387196,767.0,Channa,2387196.0,EOL-GBIF-names,https://www.gbif.org/species/2387196,Channa,Asian snakeheads
Cynoglossus,http://eol.org/pages/24062,24062,,,,,2409563.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2409563,Cynoglossus,
Pagrus,http://eol.org/pages/24067,24067,,,,,2374952.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2374952,Pagrus,
Aluterus,http://eol.org/pages/24079,24079,,,,,2406707.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2406707,Aluterus,Leatherjacket
Gephyroberyx,http://eol.org/pages/24093,24093,,,,,2357084.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2357084,Gephyroberyx,
Tautoga,http://eol.org/pages/24113,24113,,,,,2383614.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2383614,Tautoga,
Mugil,http://eol.org/pages/24151,24151,,,,,7822511.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/7822511,Mugil,gray mullets
Dorosoma,http://eol.org/pages/24165,24165,,,,,2413540.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2413540,Dorosoma,gizzard shads
balistes,http://eol.org/pages/24173,24173,,,,,,,,,
Morone,http://eol.org/pages/24205,24205,,,,,2382010.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2382010,Morone,striped basses
Moxostoma,http://eol.org/pages/24206,24206,62102455.0,Moxostoma,767.0,Moxostoma,,,,,
Moxostoma,http://eol.org/pages/24206,24206,62102456.0,2358961,767.0,Moxostoma,2358961.0,EOL-GBIF-names,https://www.gbif.org/species/2358961,Moxostoma,redhorse suckers
Epinephelus,http://eol.org/pages/24209,24209,,,,,2335319.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2335319,Epinephelus,groupers
Mycteroperca,http://eol.org/pages/24210,24210,,,,,2388983.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2388983,Mycteroperca,
Ophidion,http://eol.org/pages/24218,24218,,,,,2345779.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2345779,Ophidion,cusk-eels
Tautogolabrus,http://eol.org/pages/24264,24264,,,,,2382944.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2382944,Tautogolabrus,
Hyporhamphus,http://eol.org/pages/24274,24274,,,,,2368819.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2368819,Hyporhamphus,halfbeaks
Selene,http://eol.org/pages/24368,24368,,,,,2390697.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2390697,Selene,moonfishes
Oncorhynchus,http://eol.org/pages/24383,24383,,,,,2351426.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2351426,Oncorhynchus,Pacific salmon
Limanda asprella,http://eol.org/pages/24508,24508,,,,,5213952.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/5213952,Limanda asprella,
Ophichthus,http://eol.org/pages/24522,24522,62099358.0,Ophichthys,767.0,Ophichthys,8852486.0,EOL-pref-page-GBIF-exact-search,https://www.gbif.org/species/8852486,Ophichthys,
Ictalurus,http://eol.org/pages/24531,24531,62094616.0,2341047,767.0,Ictalurus,2341047.0,EOL-GBIF-names,https://www.gbif.org/species/2341047,Ictalurus,channel catfishes
Ictalurus,http://eol.org/pages/24531,24531,62094615.0,Ictalurus,767.0,Ictalurus,,,,,
Ameiurus,http://eol.org/pages/24532,24532,62094570.0,2340965,767.0,Ameiurus,2340965.0,EOL-GBIF-names,https://www.gbif.org/species/2340965,Ameiurus,bullheads
Ameiurus,http://eol.org/pages/24532,24532,62094569.0,Ameiurus,767.0,Ameiurus,,,,,
Lates,http://eol.org/pages/24537,24537,,,,,2380430.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2380430,Lates,lates
Ammodytes,http://eol.org/pages/24549,24549,,,,,2389989.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2389989,Ammodytes,sand lances
Osmerus,http://eol.org/pages/24575,24575,,,,,2401117.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2401117,Osmerus,rainbow smelts
Sperata,http://eol.org/pages/24648,24648,,,,,2338059.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2338059,Sperata,
Centropristis,http://eol.org/pages/24688,24688,,,,,2385200.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2385200,Centropristis,black sea basses
Ambloplites,http://eol.org/pages/24704,24704,62115778.0,Ambloplites,767.0,Ambloplites,,,,,
Ambloplites,http://eol.org/pages/24704,24704,62115779.0,2394512,767.0,Ambloplites,2394512.0,EOL-GBIF-names,https://www.gbif.org/species/2394512,Ambloplites,rock basses
Scomberomorus,http://eol.org/pages/24721,24721,,,,,2374232.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2374232,Scomberomorus,Spanish mackerels
Rissa,http://eol.org/pages/24726,24726,,,,,2481203.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2481203,Rissa,
Macroramphosus,http://eol.org/pages/24737,24737,,,,,2333512.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2333512,Macroramphosus,snipefishes
Centropomus,http://eol.org/pages/24746,24746,,,,,2356959.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2356959,Centropomus,robalos
brosme,http://eol.org/pages/24763,24763,,,,,,,,,
Rhamdia,http://eol.org/pages/24775,24775,62093535.0,2338759,767.0,Rhamdia,2338759.0,EOL-GBIF-names,https://www.gbif.org/species/2338759,Rhamdia,
Rhamdia,http://eol.org/pages/24775,24775,62093534.0,Rhamdia,767.0,Rhamdia,,,,,
Scomber,http://eol.org/pages/24776,24776,,,,,2374148.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2374148,Scomber,mackerels
Lophius,http://eol.org/pages/24788,24788,,,,,2350830.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2350830,Lophius,
Notemigonus,http://eol.org/pages/24796,24796,62104055.0,2363713,767.0,Notemigonus,2363713.0,EOL-GBIF-names,https://www.gbif.org/species/2363713,Notemigonus,golden shiners
Notemigonus,http://eol.org/pages/24796,24796,62104054.0,Notemigonus,767.0,Notemigonus,,,,,
Pomatomus,http://eol.org/pages/24805,24805,,,,,2369654.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2369654,Pomatomus,bluefish
Sphyraena,http://eol.org/pages/24821,24821,,,,,2369201.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2369201,Sphyraena,barracudas
Lepophidium,http://eol.org/pages/24822,24822,,,,,2345591.0,EOL-OC-label-GBIF-exact-search,https://www.gbif.org/species/2345591,Lepophidium,
Protopterus,http://eol.org/pages/24850,24850,62137982.0,2441252,767.0,Protopterus,2441252.0,EOL-GBIF-names,https://www.gbif.org/species/2441252,Protopterus,
Protopterus,http://eol.org/pages/24850,24850,62996825.0,Protopterus,767.0,Protopterus,,,,,
Protopterus,http://eol.org/pages/24850,24850,62137981.0,Protopterus,767.0,Protopterus,,,,,
